image_path,label
Parasitized_train/C128P89ThinF_IMG_20151004_130810_cell_148.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_130810_cell_149.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_130810_cell_150.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_130810_cell_151.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_130810_cell_152.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_130810_cell_153.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_130810_cell_154.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_130810_cell_155.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_130810_cell_156.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_130810_cell_157.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_130810_cell_158.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_130810_cell_159.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_130810_cell_160.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_130810_cell_161.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_130810_cell_162.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_130810_cell_163.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_131030_cell_149.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_131030_cell_150.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_131030_cell_151.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_131030_cell_152.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_131030_cell_153.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_131030_cell_154.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_131030_cell_155.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_131030_cell_156.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_131030_cell_157.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_131030_cell_158.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_131030_cell_159.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_131030_cell_160.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_131030_cell_161.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_131030_cell_162.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_131030_cell_163.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_131030_cell_164.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_131030_cell_165.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_131030_cell_166.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_131129_cell_146.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_131129_cell_147.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_131129_cell_148.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_131129_cell_149.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_131129_cell_150.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_131129_cell_151.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_131129_cell_152.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_131129_cell_153.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_131129_cell_154.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_131129_cell_155.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_131129_cell_156.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_131129_cell_157.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_131129_cell_158.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_131129_cell_159.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_131129_cell_160.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_131129_cell_161.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_131129_cell_162.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_131231_cell_138.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_131231_cell_139.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_131231_cell_140.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_131231_cell_141.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_131231_cell_142.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_131231_cell_143.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_131231_cell_144.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_131231_cell_145.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_131231_cell_146.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_131231_cell_147.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_131231_cell_148.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_131231_cell_149.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_131231_cell_150.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_131231_cell_151.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_131231_cell_152.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_131231_cell_153.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_131231_cell_154.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_131231_cell_155.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_131231_cell_156.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_131231_cell_157.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_131231_cell_158.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_131231_cell_159.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_131231_cell_160.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_131632_cell_163.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_131632_cell_164.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_131632_cell_165.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_131632_cell_166.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_131632_cell_167.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_131632_cell_168.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_131632_cell_169.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_131632_cell_170.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_131632_cell_171.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_131632_cell_172.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_131632_cell_173.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_131632_cell_174.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_131632_cell_175.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_131753_cell_124.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_131753_cell_125.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_131753_cell_126.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_131753_cell_127.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_131753_cell_128.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_131753_cell_129.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_131753_cell_130.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_131753_cell_131.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_131753_cell_132.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_131753_cell_133.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_131753_cell_134.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_131753_cell_135.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_131753_cell_136.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_131753_cell_137.png,Parasitized
Parasitized_train/C128P89ThinF_IMG_20151004_131753_cell_138.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133244_cell_100.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133244_cell_101.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133244_cell_102.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133244_cell_103.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133244_cell_104.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133244_cell_105.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133244_cell_106.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133244_cell_107.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133244_cell_108.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133244_cell_109.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133244_cell_110.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133244_cell_111.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133244_cell_112.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133244_cell_113.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133244_cell_114.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133244_cell_115.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133244_cell_116.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133244_cell_117.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133244_cell_118.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133244_cell_119.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133244_cell_120.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133244_cell_121.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133244_cell_122.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133244_cell_123.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133244_cell_96.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133244_cell_97.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133244_cell_98.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133244_cell_99.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133329_cell_100.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133329_cell_101.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133329_cell_102.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133329_cell_103.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133329_cell_104.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133329_cell_105.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133329_cell_106.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133329_cell_107.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133329_cell_108.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133329_cell_109.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133329_cell_110.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133329_cell_111.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133329_cell_112.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133329_cell_113.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133329_cell_114.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133329_cell_115.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133329_cell_116.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133329_cell_94.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133329_cell_95.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133329_cell_96.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133329_cell_97.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133329_cell_98.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133329_cell_99.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133421_cell_100.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133421_cell_101.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133421_cell_102.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133421_cell_103.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133421_cell_104.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133421_cell_105.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133421_cell_106.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133421_cell_107.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133421_cell_108.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133421_cell_109.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133421_cell_110.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133421_cell_111.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133421_cell_112.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133421_cell_113.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133421_cell_114.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133421_cell_115.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133421_cell_93.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133421_cell_94.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133421_cell_95.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133421_cell_96.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133421_cell_97.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133421_cell_98.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133421_cell_99.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133538_cell_100.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133538_cell_101.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133538_cell_102.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133538_cell_103.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133538_cell_104.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133538_cell_105.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133538_cell_106.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133538_cell_107.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133538_cell_75.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133538_cell_76.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133538_cell_77.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133538_cell_78.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133538_cell_79.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133538_cell_80.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133538_cell_81.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133538_cell_82.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133538_cell_83.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133538_cell_84.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133538_cell_85.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133538_cell_86.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133538_cell_87.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133538_cell_88.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133538_cell_89.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133538_cell_90.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133538_cell_91.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133538_cell_92.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133538_cell_93.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133538_cell_94.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133538_cell_95.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133538_cell_96.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133538_cell_97.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133538_cell_98.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133538_cell_99.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133703_cell_100.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133703_cell_101.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133703_cell_102.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133703_cell_103.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133703_cell_104.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133703_cell_105.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133703_cell_106.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133703_cell_107.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133703_cell_108.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133703_cell_109.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133703_cell_110.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133703_cell_111.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133703_cell_112.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133703_cell_81.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133703_cell_82.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133703_cell_83.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133703_cell_84.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133703_cell_85.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133703_cell_86.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133703_cell_87.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133703_cell_88.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133703_cell_89.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133703_cell_90.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133703_cell_91.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133703_cell_92.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133703_cell_93.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133703_cell_94.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133703_cell_95.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133703_cell_96.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133703_cell_97.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133703_cell_98.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133703_cell_99.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133921_cell_100.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133921_cell_101.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133921_cell_102.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133921_cell_103.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133921_cell_104.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133921_cell_105.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133921_cell_106.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133921_cell_107.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133921_cell_108.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133921_cell_109.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133921_cell_110.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133921_cell_111.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133921_cell_112.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133921_cell_113.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133921_cell_114.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133921_cell_115.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133921_cell_116.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133921_cell_117.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133921_cell_118.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133921_cell_119.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133921_cell_120.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133921_cell_121.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133921_cell_122.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_133921_cell_99.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_134306_cell_122.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_134306_cell_123.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_134306_cell_124.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_134306_cell_125.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_134306_cell_126.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_134306_cell_127.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_134306_cell_128.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_134306_cell_129.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_134306_cell_130.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_134306_cell_131.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_134306_cell_132.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_134306_cell_133.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_134306_cell_134.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_134306_cell_135.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_134306_cell_136.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_134306_cell_137.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_134306_cell_138.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_134306_cell_139.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_134306_cell_140.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_134306_cell_141.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_134306_cell_142.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_134306_cell_143.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_134306_cell_144.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_134306_cell_145.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_134306_cell_146.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_134306_cell_147.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_134306_cell_148.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_134306_cell_149.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_134306_cell_150.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_134520_cell_100.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_134520_cell_101.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_134520_cell_102.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_134520_cell_103.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_134520_cell_104.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_134520_cell_105.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_134520_cell_106.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_134520_cell_107.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_134520_cell_108.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_134520_cell_109.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_134520_cell_110.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_134520_cell_111.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_134520_cell_112.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_134520_cell_113.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_134520_cell_114.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_134520_cell_115.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_134520_cell_116.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_134520_cell_117.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_134520_cell_118.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_134520_cell_119.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_134520_cell_120.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_134520_cell_121.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_134520_cell_122.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_134520_cell_123.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_134520_cell_124.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_134520_cell_125.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_134520_cell_97.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_134520_cell_98.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_134520_cell_99.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_134636_cell_1.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_134636_cell_10.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_134636_cell_11.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_134636_cell_12.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_134636_cell_13.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_134636_cell_14.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_134636_cell_15.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_134636_cell_16.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_134636_cell_17.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_134636_cell_18.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_134636_cell_19.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_134636_cell_2.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_134636_cell_20.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_134636_cell_21.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_134636_cell_22.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_134636_cell_23.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_134636_cell_24.png,Parasitized
Parasitized_train/C129P90ThinF_IMG_20151004_134636_cell_25.png,Parasitized
